"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"NERVOUS SYSTEM DISORDERS","MENTAL IMPAIRMENT DISORDERS","MEMORY LOSS (EXCL DEMENTIA)","AMNESIA",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","MENTAL IMPAIRMENT DISORDERS","MEMORY LOSS (EXCL DEMENTIA)","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","MENTAL IMPAIRMENT DISORDERS","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","MOVEMENT DISORDERS (INCL PARKINSONISM)","PARALYSIS AND PARESIS (EXCL CRANIAL NERVE)","HEMIPARESIS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","MOVEMENT DISORDERS (INCL PARKINSONISM)","PARALYSIS AND PARESIS (EXCL CRANIAL NERVE)","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","MOVEMENT DISORDERS (INCL PARKINSONISM)","TREMOR (EXCL CONGENITAL)","TREMOR",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","MOVEMENT DISORDERS (INCL PARKINSONISM)","TREMOR (EXCL CONGENITAL)","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","MOVEMENT DISORDERS (INCL PARKINSONISM)","","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"NERVOUS SYSTEM DISORDERS","MUSCLE DISORDERS","MUSCLE RELATED SIGNS AND SYMPTOMS NEC","RESTLESS LEGS SYNDROME",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NERVOUS SYSTEM DISORDERS","MUSCLE DISORDERS","MUSCLE RELATED SIGNS AND SYMPTOMS NEC","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NERVOUS SYSTEM DISORDERS","MUSCLE DISORDERS","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","ABNORMAL REFLEXES","AREFLEXIA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","ABNORMAL REFLEXES","HYPOREFLEXIA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","ABNORMAL REFLEXES","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","CEREBELLAR COORDINATION AND BALANCE DISTURBANCES","BALANCE DISORDER",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","CEREBELLAR COORDINATION AND BALANCE DISTURBANCES","NYSTAGMUS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","CEREBELLAR COORDINATION AND BALANCE DISTURBANCES","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","DISTURBANCES IN CONSCIOUSNESS NEC","LOSS OF CONSCIOUSNESS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","DISTURBANCES IN CONSCIOUSNESS NEC","SOMNOLENCE",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","DISTURBANCES IN CONSCIOUSNESS NEC","SYNCOPE",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","DISTURBANCES IN CONSCIOUSNESS NEC","",8,2,538,544,546,546,1092,1.5,0.4,1.1,400,3.1
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","NEUROLOGICAL SIGNS AND SYMPTOMS NEC","DIZZINESS",32,44,514,502,546,546,1092,5.9,8.1,-2.2,72.7,3.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","NEUROLOGICAL SIGNS AND SYMPTOMS NEC","",32,44,514,502,546,546,1092,5.9,8.1,-2.2,72.7,3.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","PARAESTHESIAS AND DYSAESTHESIAS","BURNING SENSATION",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","PARAESTHESIAS AND DYSAESTHESIAS","PARAESTHESIA",8,6,538,540,546,546,1092,1.5,1.1,0.4,133.3,1.7
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","PARAESTHESIAS AND DYSAESTHESIAS","",12,8,534,538,546,546,1092,2.2,1.5,0.7,150,2.1
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","SENSORY ABNORMALITIES NEC","AGEUSIA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","SENSORY ABNORMALITIES NEC","HYPOAESTHESIA",8,14,538,532,546,546,1092,1.5,2.6,-1.1,57.1,2.6
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","SENSORY ABNORMALITIES NEC","NEUROPATHIC PAIN",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","SENSORY ABNORMALITIES NEC","",12,14,534,532,546,546,1092,2.2,2.6,-0.4,85.7,1.9
"NERVOUS SYSTEM DISORDERS","NEUROLOGICAL DISORDERS NEC","","",68,72,478,474,546,546,1092,12.5,13.2,-0.7,94.4,2.7
"NERVOUS SYSTEM DISORDERS","PERIPHERAL NEUROPATHIES","CHRONIC POLYNEUROPATHIES","DIABETIC NEUROPATHY",14,10,532,536,546,546,1092,2.6,1.8,0.7,140,2.1
"NERVOUS SYSTEM DISORDERS","PERIPHERAL NEUROPATHIES","CHRONIC POLYNEUROPATHIES","",14,10,532,536,546,546,1092,2.6,1.8,0.7,140,2.1
"NERVOUS SYSTEM DISORDERS","PERIPHERAL NEUROPATHIES","MONONEUROPATHIES","CARPAL TUNNEL SYNDROME",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"NERVOUS SYSTEM DISORDERS","PERIPHERAL NEUROPATHIES","MONONEUROPATHIES","NERVE COMPRESSION",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"NERVOUS SYSTEM DISORDERS","PERIPHERAL NEUROPATHIES","MONONEUROPATHIES","",6,4,540,542,546,546,1092,1.1,0.7,0.4,150,1.6
"NERVOUS SYSTEM DISORDERS","PERIPHERAL NEUROPATHIES","PERIPHERAL NEUROPATHIES NEC","NEUROPATHY PERIPHERAL",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"NERVOUS SYSTEM DISORDERS","PERIPHERAL NEUROPATHIES","PERIPHERAL NEUROPATHIES NEC","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"NERVOUS SYSTEM DISORDERS","PERIPHERAL NEUROPATHIES","","",22,18,524,528,546,546,1092,4,3.3,0.7,122.2,2.3
"NERVOUS SYSTEM DISORDERS","RESPIRATORY DISORDERS NEC","BREATHING ABNORMALITIES","SLEEP APNOEA SYNDROME",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"NERVOUS SYSTEM DISORDERS","RESPIRATORY DISORDERS NEC","BREATHING ABNORMALITIES","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"NERVOUS SYSTEM DISORDERS","RESPIRATORY DISORDERS NEC","","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"NERVOUS SYSTEM DISORDERS","SLEEP DISTURBANCES (INCL SUBTYPES)","SLEEP APNOEAS","SLEEP APNOEA SYNDROME",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","SLEEP DISTURBANCES (INCL SUBTYPES)","SLEEP APNOEAS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","SLEEP DISTURBANCES (INCL SUBTYPES)","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"NERVOUS SYSTEM DISORDERS","","","HEADACHE",6,6,540,540,546,546,1092,1.1,1.1,0,100,1.5
"NERVOUS SYSTEM DISORDERS","","","",148,154,398,392,546,546,1092,27.1,28.2,-1.1,96.1,3
"PSYCHIATRIC DISORDERS","ANXIETY DISORDERS AND SYMPTOMS","ANXIETY SYMPTOMS","ANXIETY",12,8,534,538,546,546,1092,2.2,1.5,0.7,150,2.1
"PSYCHIATRIC DISORDERS","ANXIETY DISORDERS AND SYMPTOMS","ANXIETY SYMPTOMS","STRESS SYMPTOMS",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"PSYCHIATRIC DISORDERS","ANXIETY DISORDERS AND SYMPTOMS","ANXIETY SYMPTOMS","",16,8,530,538,546,546,1092,2.9,1.5,1.5,200,3.1
"PSYCHIATRIC DISORDERS","ANXIETY DISORDERS AND SYMPTOMS","PANIC ATTACKS AND DISORDERS","PANIC ATTACK",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"PSYCHIATRIC DISORDERS","ANXIETY DISORDERS AND SYMPTOMS","PANIC ATTACKS AND DISORDERS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"PSYCHIATRIC DISORDERS","ANXIETY DISORDERS AND SYMPTOMS","STRESS DISORDERS","POST-TRAUMATIC STRESS DISORDER",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","ANXIETY DISORDERS AND SYMPTOMS","STRESS DISORDERS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","ANXIETY DISORDERS AND SYMPTOMS","","",18,10,528,536,546,546,1092,3.3,1.8,1.5,180,3
"PSYCHIATRIC DISORDERS","CHANGES IN PHYSICAL ACTIVITY","INCREASED PHYSICAL ACTIVITY LEVELS","RESTLESSNESS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"PSYCHIATRIC DISORDERS","CHANGES IN PHYSICAL ACTIVITY","INCREASED PHYSICAL ACTIVITY LEVELS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"PSYCHIATRIC DISORDERS","CHANGES IN PHYSICAL ACTIVITY","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"PSYCHIATRIC DISORDERS","DEPRESSED MOOD DISORDERS AND DISTURBANCES","DEPRESSIVE DISORDERS","DEPRESSION",24,18,522,528,546,546,1092,4.4,3.3,1.1,133.3,2.5
"PSYCHIATRIC DISORDERS","DEPRESSED MOOD DISORDERS AND DISTURBANCES","DEPRESSIVE DISORDERS","",24,18,522,528,546,546,1092,4.4,3.3,1.1,133.3,2.5
"PSYCHIATRIC DISORDERS","DEPRESSED MOOD DISORDERS AND DISTURBANCES","","",24,18,522,528,546,546,1092,4.4,3.3,1.1,133.3,2.5
"PSYCHIATRIC DISORDERS","GENERAL SYSTEM DISORDERS NEC","GENERAL SIGNS AND SYMPTOMS NEC","IRRITABILITY",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","GENERAL SYSTEM DISORDERS NEC","GENERAL SIGNS AND SYMPTOMS NEC","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","GENERAL SYSTEM DISORDERS NEC","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","MANIC AND BIPOLAR MOOD DISORDERS AND DISTURBANCES","BIPOLAR DISORDERS","BIPOLAR II DISORDER",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","MANIC AND BIPOLAR MOOD DISORDERS AND DISTURBANCES","BIPOLAR DISORDERS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","MANIC AND BIPOLAR MOOD DISORDERS AND DISTURBANCES","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","NEUROLOGICAL DISORDERS NEC","CORTICAL DYSFUNCTION NEC","CONFUSIONAL STATE",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","NEUROLOGICAL DISORDERS NEC","CORTICAL DYSFUNCTION NEC","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","NEUROLOGICAL DISORDERS NEC","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","PSYCHIATRIC DISORDERS NEC","MENTAL DISORDERS NEC","MENTAL DISORDER",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"PSYCHIATRIC DISORDERS","PSYCHIATRIC DISORDERS NEC","MENTAL DISORDERS NEC","MENTAL STATUS CHANGES",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"PSYCHIATRIC DISORDERS","PSYCHIATRIC DISORDERS NEC","MENTAL DISORDERS NEC","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"PSYCHIATRIC DISORDERS","PSYCHIATRIC DISORDERS NEC","","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"PSYCHIATRIC DISORDERS","SLEEP DISORDERS AND DISTURBANCES","DISTURBANCES IN INITIATING AND MAINTAINING SLEEP","INSOMNIA",6,16,540,530,546,546,1092,1.1,2.9,-1.8,37.5,4.1
"PSYCHIATRIC DISORDERS","SLEEP DISORDERS AND DISTURBANCES","DISTURBANCES IN INITIATING AND MAINTAINING SLEEP","",6,16,540,530,546,546,1092,1.1,2.9,-1.8,37.5,4.1
"PSYCHIATRIC DISORDERS","SLEEP DISORDERS AND DISTURBANCES","PARASOMNIAS","ABNORMAL DREAMS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"PSYCHIATRIC DISORDERS","SLEEP DISORDERS AND DISTURBANCES","PARASOMNIAS","NIGHTMARE",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","SLEEP DISORDERS AND DISTURBANCES","PARASOMNIAS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"PSYCHIATRIC DISORDERS","SLEEP DISORDERS AND DISTURBANCES","SLEEP DISORDERS NEC","SLEEP DISORDER",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","SLEEP DISORDERS AND DISTURBANCES","SLEEP DISORDERS NEC","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"PSYCHIATRIC DISORDERS","SLEEP DISORDERS AND DISTURBANCES","","",10,18,536,528,546,546,1092,1.8,3.3,-1.5,55.6,3
"PSYCHIATRIC DISORDERS","","","",60,52,486,494,546,546,1092,11,9.5,1.5,115.4,2.8
"RENAL AND URINARY DISORDERS","BLADDER AND BLADDER NECK DISORDERS (EXCL CALCULI)","BLADDER DISORDERS NEC","BLADDER DIVERTICULUM",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RENAL AND URINARY DISORDERS","BLADDER AND BLADDER NECK DISORDERS (EXCL CALCULI)","BLADDER DISORDERS NEC","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RENAL AND URINARY DISORDERS","BLADDER AND BLADDER NECK DISORDERS (EXCL CALCULI)","MYONEUROGENIC BLADDER DISORDERS","HYPERTONIC BLADDER",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","BLADDER AND BLADDER NECK DISORDERS (EXCL CALCULI)","MYONEUROGENIC BLADDER DISORDERS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","BLADDER AND BLADDER NECK DISORDERS (EXCL CALCULI)","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RENAL AND URINARY DISORDERS","NEPHROPATHIES","NEPHROPATHIES AND TUBULAR DISORDERS NEC","DIABETIC NEPHROPATHY",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"RENAL AND URINARY DISORDERS","NEPHROPATHIES","NEPHROPATHIES AND TUBULAR DISORDERS NEC","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"RENAL AND URINARY DISORDERS","NEPHROPATHIES","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL DISORDERS NEC","RENAL DISORDER",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL DISORDERS NEC","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL FAILURE AND IMPAIRMENT","RENAL FAILURE",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL FAILURE AND IMPAIRMENT","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL NEOPLASMS","RENAL CYST",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL NEOPLASMS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL VASCULAR AND ISCHAEMIC CONDITIONS","RENAL ANEURYSM",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL VASCULAR AND ISCHAEMIC CONDITIONS","RENAL ARTERY STENOSIS",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","RENAL VASCULAR AND ISCHAEMIC CONDITIONS","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"RENAL AND URINARY DISORDERS","RENAL DISORDERS (EXCL NEPHROPATHIES)","","",4,12,542,534,546,546,1092,0.7,2.2,-1.5,33.3,3.6
"RENAL AND URINARY DISORDERS","SPINAL CORD AND NERVE ROOT DISORDERS","SPINAL CORD AND NERVE ROOT DISORDERS NEC","HYPERTONIC BLADDER",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RENAL AND URINARY DISORDERS","SPINAL CORD AND NERVE ROOT DISORDERS","SPINAL CORD AND NERVE ROOT DISORDERS NEC","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RENAL AND URINARY DISORDERS","SPINAL CORD AND NERVE ROOT DISORDERS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","BLADDER AND URETHRAL SYMPTOMS","BLADDER SPASM",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","BLADDER AND URETHRAL SYMPTOMS","DYSURIA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","BLADDER AND URETHRAL SYMPTOMS","URINARY INCONTINENCE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","BLADDER AND URETHRAL SYMPTOMS","URINARY RETENTION",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","BLADDER AND URETHRAL SYMPTOMS","",8,2,538,544,546,546,1092,1.5,0.4,1.1,400,3.1
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","URINARY ABNORMALITIES","HAEMATURIA",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","URINARY ABNORMALITIES","MICROALBUMINURIA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","URINARY ABNORMALITIES","URINE ODOUR ABNORMAL",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","URINARY ABNORMALITIES","",6,8,540,538,546,546,1092,1.1,1.5,-0.4,75,1.7
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","URINARY TRACT SIGNS AND SYMPTOMS NEC","NOCTURIA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","URINARY TRACT SIGNS AND SYMPTOMS NEC","POLYURIA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","URINARY TRACT SIGNS AND SYMPTOMS NEC","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"RENAL AND URINARY DISORDERS","URINARY TRACT SIGNS AND SYMPTOMS","","",14,14,532,532,546,546,1092,2.6,2.6,0,100,1.9
"RENAL AND URINARY DISORDERS","UROLITHIASES","RENAL LITHIASIS","NEPHROLITHIASIS",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"RENAL AND URINARY DISORDERS","UROLITHIASES","RENAL LITHIASIS","",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"RENAL AND URINARY DISORDERS","UROLITHIASES","","",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"RENAL AND URINARY DISORDERS","UTERINE, PELVIC AND BROAD LIGAMENT DISORDERS","PELVIC PROLAPSE CONDITIONS","CYSTOCELE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","UTERINE, PELVIC AND BROAD LIGAMENT DISORDERS","PELVIC PROLAPSE CONDITIONS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","UTERINE, PELVIC AND BROAD LIGAMENT DISORDERS","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RENAL AND URINARY DISORDERS","","","",30,38,516,508,546,546,1092,5.5,7,-1.5,78.9,2.8
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS","BENIGN AND MALIGNANT BREAST NEOPLASMS","BREAST CYST",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS","BENIGN AND MALIGNANT BREAST NEOPLASMS","FIBROCYSTIC BREAST DISEASE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS","BENIGN AND MALIGNANT BREAST NEOPLASMS","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS","BREAST SIGNS AND SYMPTOMS","BREAST PAIN",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS","BREAST SIGNS AND SYMPTOMS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS","","",0,6,546,540,546,546,1092,0,1.1,-1.1,0,4.2
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS NEC","BREAST CALCIFICATIONS","BREAST MICROCALCIFICATION",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS NEC","BREAST CALCIFICATIONS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BREAST DISORDERS NEC","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","ENDOCRINE DISORDERS OF GONADAL FUNCTION","MALE GONADAL FUNCTION DISORDERS","GYNAECOMASTIA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","ENDOCRINE DISORDERS OF GONADAL FUNCTION","MALE GONADAL FUNCTION DISORDERS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","ENDOCRINE DISORDERS OF GONADAL FUNCTION","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","MALE REPRODUCTIVE TRACT INFECTIONS AND INFLAMMATIONS","PENILE AND SCROTAL INFECTIONS AND INFLAMMATIONS","BALANITIS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","MALE REPRODUCTIVE TRACT INFECTIONS AND INFLAMMATIONS","PENILE AND SCROTAL INFECTIONS AND INFLAMMATIONS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","MALE REPRODUCTIVE TRACT INFECTIONS AND INFLAMMATIONS","PROSTATE AND SEMINAL VESICLES INFECTIONS AND INFLAMMATIONS","PROSTATITIS",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","MALE REPRODUCTIVE TRACT INFECTIONS AND INFLAMMATIONS","PROSTATE AND SEMINAL VESICLES INFECTIONS AND INFLAMMATIONS","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","MALE REPRODUCTIVE TRACT INFECTIONS AND INFLAMMATIONS","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","PROSTATIC DISORDERS (EXCL INFECTIONS AND INFLAMMATIONS)","PROSTATIC NEOPLASMS AND HYPERTROPHY","BENIGN PROSTATIC HYPERPLASIA",12,2,534,544,546,546,1092,2.2,0.4,1.8,600,5.2
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","PROSTATIC DISORDERS (EXCL INFECTIONS AND INFLAMMATIONS)","PROSTATIC NEOPLASMS AND HYPERTROPHY","",12,2,534,544,546,546,1092,2.2,0.4,1.8,600,5.2
