"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","GASTROINTESTINAL NEOPLASMS MALIGNANT AND UNSPECIFIED","SALIVARY GLAND NEOPLASMS UNSPECIFIED MALIGNANCY","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","GASTROINTESTINAL NEOPLASMS MALIGNANT AND UNSPECIFIED","","",21,24,2581,2600,2602,2624,5226,0.8,0.9,-0.1,0.9,2.2
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","HEPATOBILIARY NEOPLASMS","MALIGNANT HEPATOBILIARY NEOPLASMS","BILE DUCT CANCER",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","HEPATOBILIARY NEOPLASMS","MALIGNANT HEPATOBILIARY NEOPLASMS","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","HEPATOBILIARY NEOPLASMS","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","HEPATOBILIARY NEOPLASMS MALIGNANT AND UNSPECIFIED","HEPATOBILIARY NEOPLASMS MALIGNANCY UNSPECIFIED","BILIARY NEOPLASM",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","HEPATOBILIARY NEOPLASMS MALIGNANT AND UNSPECIFIED","HEPATOBILIARY NEOPLASMS MALIGNANCY UNSPECIFIED","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","HEPATOBILIARY NEOPLASMS MALIGNANT AND UNSPECIFIED","","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LEUKAEMIAS","LEUKAEMIAS ACUTE MYELOID","ACUTE MYELOID LEUKAEMIA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LEUKAEMIAS","LEUKAEMIAS ACUTE MYELOID","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LEUKAEMIAS","LEUKAEMIAS MYELOID NEC","MYELOID LEUKAEMIA",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LEUKAEMIAS","LEUKAEMIAS MYELOID NEC","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LEUKAEMIAS","MYELODYSPLASTIC SYNDROMES","MYELODYSPLASTIC SYNDROME",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LEUKAEMIAS","MYELODYSPLASTIC SYNDROMES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LEUKAEMIAS","","",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NEC","LYMPHOMAS UNSPECIFIED NEC","LYMPHOMA",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NEC","LYMPHOMAS UNSPECIFIED NEC","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NEC","","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NON-HODGKIN'S B-CELL","EXTRANODAL MARGINAL ZONE B-CELL LYMPHOMAS (LOW GRADE B-CELL)","EXTRANODAL MARGINAL ZONE B-CELL LYMPHOMA (MALT TYPE)",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NON-HODGKIN'S B-CELL","EXTRANODAL MARGINAL ZONE B-CELL LYMPHOMAS (LOW GRADE B-CELL)","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NON-HODGKIN'S B-CELL","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NON-HODGKIN'S UNSPECIFIED HISTOLOGY","NON-HODGKIN'S LYMPHOMAS NEC","NON-HODGKIN'S LYMPHOMA",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NON-HODGKIN'S UNSPECIFIED HISTOLOGY","NON-HODGKIN'S LYMPHOMAS NEC","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","LYMPHOMAS NON-HODGKIN'S UNSPECIFIED HISTOLOGY","","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MALIGNANT AND UNSPECIFIED NEOPLASMS GASTROINTESTINAL NEC","GASTRIC NEOPLASMS MALIGNANT","GASTRIC CANCER",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MALIGNANT AND UNSPECIFIED NEOPLASMS GASTROINTESTINAL NEC","GASTRIC NEOPLASMS MALIGNANT","",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MALIGNANT AND UNSPECIFIED NEOPLASMS GASTROINTESTINAL NEC","MALIGNANT INTESTINAL NEOPLASMS","COLON CANCER",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MALIGNANT AND UNSPECIFIED NEOPLASMS GASTROINTESTINAL NEC","MALIGNANT INTESTINAL NEOPLASMS","COLORECTAL CANCER",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MALIGNANT AND UNSPECIFIED NEOPLASMS GASTROINTESTINAL NEC","MALIGNANT INTESTINAL NEOPLASMS","",3,2,2599,2622,2602,2624,5226,0.1,0.1,0,1.5,1.2
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MALIGNANT AND UNSPECIFIED NEOPLASMS GASTROINTESTINAL NEC","PANCREATIC NEOPLASMS","PANCREATIC CARCINOMA",3,0,2599,2624,2602,2624,5226,0.1,0,0.1,0,2.1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MALIGNANT AND UNSPECIFIED NEOPLASMS GASTROINTESTINAL NEC","PANCREATIC NEOPLASMS","",3,0,2599,2624,2602,2624,5226,0.1,0,0.1,0,2.1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MALIGNANT AND UNSPECIFIED NEOPLASMS GASTROINTESTINAL NEC","","",8,4,2594,2620,2602,2624,5226,0.3,0.2,0.2,2,2.1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MESOTHELIOMAS","MESOTHELIOMAS MALIGNANT AND UNSPECIFIED","MESOTHELIOMA",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MESOTHELIOMAS","MESOTHELIOMAS MALIGNANT AND UNSPECIFIED","PLEURAL MESOTHELIOMA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MESOTHELIOMAS","MESOTHELIOMAS MALIGNANT AND UNSPECIFIED","PLEURAL MESOTHELIOMA MALIGNANT",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MESOTHELIOMAS","MESOTHELIOMAS MALIGNANT AND UNSPECIFIED","",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MESOTHELIOMAS","","",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","METASTASES","METASTASES TO SPECIFIED SITES","METASTASES TO LIVER",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","METASTASES","METASTASES TO SPECIFIED SITES","METASTASES TO LUNG",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","METASTASES","METASTASES TO SPECIFIED SITES","METASTASES TO PITUITARY GLAND",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","METASTASES","METASTASES TO SPECIFIED SITES","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","METASTASES","","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MISCELLANEOUS AND SITE UNSPECIFIED NEOPLASMS MALIGNANT AND UNSPECIFIED","NEOPLASMS MALIGNANT SITE UNSPECIFIED NEC","METASTATIC NEOPLASM",3,3,2599,2621,2602,2624,5226,0.1,0.1,0,1,1.2
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MISCELLANEOUS AND SITE UNSPECIFIED NEOPLASMS MALIGNANT AND UNSPECIFIED","NEOPLASMS MALIGNANT SITE UNSPECIFIED NEC","",3,3,2599,2621,2602,2624,5226,0.1,0.1,0,1,1.2
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MISCELLANEOUS AND SITE UNSPECIFIED NEOPLASMS MALIGNANT AND UNSPECIFIED","","",3,3,2599,2621,2602,2624,5226,0.1,0.1,0,1,1.2
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MUSCULOSKELETAL AND CONNECTIVE TISSUE NEOPLASMS","MUSCULOSKELETAL AND CONNECTIVE TISSUE NEOPLASMS NEC","SMOOTH MUSCLE CELL NEOPLASM",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MUSCULOSKELETAL AND CONNECTIVE TISSUE NEOPLASMS","MUSCULOSKELETAL AND CONNECTIVE TISSUE NEOPLASMS NEC","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","MUSCULOSKELETAL AND CONNECTIVE TISSUE NEOPLASMS","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NEOPLASM RELATED MORBIDITIES","ONCOLOGIC COMPLICATIONS AND EMERGENCIES","METASTATIC PAIN",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NEOPLASM RELATED MORBIDITIES","ONCOLOGIC COMPLICATIONS AND EMERGENCIES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NEOPLASM RELATED MORBIDITIES","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NEOPLASTIC AND ECTOPIC ENDOCRINOPATHIES","ENDOCRINE NEOPLASMS NEC","PHAEOCHROMOCYTOMA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NEOPLASTIC AND ECTOPIC ENDOCRINOPATHIES","ENDOCRINE NEOPLASMS NEC","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NEOPLASTIC AND ECTOPIC ENDOCRINOPATHIES","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS BENIGN","MENINGIOMAS BENIGN","SPINAL MENINGIOMA BENIGN",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS BENIGN","MENINGIOMAS BENIGN","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS BENIGN","NERVOUS SYSTEM NEOPLASMS BENIGN NEC","CEREBRAL HYGROMA",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS BENIGN","NERVOUS SYSTEM NEOPLASMS BENIGN NEC","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS BENIGN","","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS MALIGNANT AND UNSPECIFIED NEC","GLIAL TUMOURS MALIGNANT","GLIOBLASTOMA",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS MALIGNANT AND UNSPECIFIED NEC","GLIAL TUMOURS MALIGNANT","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS MALIGNANT AND UNSPECIFIED NEC","NERVOUS SYSTEM NEOPLASMS UNSPECIFIED MALIGNANCY NEC","BRAIN NEOPLASM",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS MALIGNANT AND UNSPECIFIED NEC","NERVOUS SYSTEM NEOPLASMS UNSPECIFIED MALIGNANCY NEC","MENINGIOMA",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS MALIGNANT AND UNSPECIFIED NEC","NERVOUS SYSTEM NEOPLASMS UNSPECIFIED MALIGNANCY NEC","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","NERVOUS SYSTEM NEOPLASMS MALIGNANT AND UNSPECIFIED NEC","","",2,4,2600,2620,2602,2624,5226,0.1,0.2,-0.1,0.5,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","PLASMA CELL NEOPLASMS","MULTIPLE MYELOMAS","MULTIPLE MYELOMA",0,3,2602,2621,2602,2624,5226,0,0.1,-0.1,0,2.1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","PLASMA CELL NEOPLASMS","MULTIPLE MYELOMAS","PLASMACYTOMA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","PLASMA CELL NEOPLASMS","MULTIPLE MYELOMAS","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","PLASMA CELL NEOPLASMS","","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS BENIGN","URINARY TRACT NEOPLASMS BENIGN","BENIGN NEOPLASM OF BLADDER",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS BENIGN","URINARY TRACT NEOPLASMS BENIGN","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS BENIGN","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","BLADDER NEOPLASMS MALIGNANT","BLADDER CANCER",11,3,2591,2621,2602,2624,5226,0.4,0.1,0.3,3.7,3.8
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","BLADDER NEOPLASMS MALIGNANT","",11,3,2591,2621,2602,2624,5226,0.4,0.1,0.3,3.7,3.8
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","RENAL NEOPLASMS MALIGNANT","RENAL CANCER METASTATIC",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","RENAL NEOPLASMS MALIGNANT","RENAL CELL CARCINOMA STAGE I",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","RENAL NEOPLASMS MALIGNANT","RENAL CELL CARCINOMA STAGE UNSPECIFIED",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","RENAL NEOPLASMS MALIGNANT","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","URINARY TRACT NEOPLASMS UNSPECIFIED MALIGNANCY NEC","BLADDER NEOPLASM",3,2,2599,2622,2602,2624,5226,0.1,0.1,0,1.5,1.2
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","URINARY TRACT NEOPLASMS UNSPECIFIED MALIGNANCY NEC","RENAL NEOPLASM",2,3,2600,2621,2602,2624,5226,0.1,0.1,0,0.7,1.2
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","URINARY TRACT NEOPLASMS UNSPECIFIED MALIGNANCY NEC","",5,5,2597,2619,2602,2624,5226,0.2,0.2,0,1,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL AND URINARY TRACT NEOPLASMS MALIGNANT AND UNSPECIFIED","","",17,10,2585,2614,2602,2624,5226,0.7,0.4,0.3,1.7,2.8
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL NEOPLASMS","RENAL CELL CARCINOMA","CLEAR CELL CARCINOMA OF THE KIDNEY",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL NEOPLASMS","RENAL CELL CARCINOMA","RENAL CELL CARCINOMA STAGE UNSPECIFIED",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL NEOPLASMS","RENAL CELL CARCINOMA","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RENAL NEOPLASMS","","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE BENIGN","OVARIAN NEOPLASMS BENIGN","BENIGN OVARIAN TUMOUR",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE BENIGN","OVARIAN NEOPLASMS BENIGN","OVARIAN ADENOMA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE BENIGN","OVARIAN NEOPLASMS BENIGN","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE BENIGN","UTERINE NEOPLASMS BENIGN","UTERINE LEIOMYOMA",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE BENIGN","UTERINE NEOPLASMS BENIGN","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE BENIGN","","",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","ENDOMETRIAL NEOPLASMS MALIGNANT","ENDOMETRIAL CANCER METASTATIC",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","ENDOMETRIAL NEOPLASMS MALIGNANT","ENDOMETRIAL CANCER STAGE II",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","ENDOMETRIAL NEOPLASMS MALIGNANT","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","OVARIAN NEOPLASMS MALIGNANT (EXCL GERM CELL)","OVARIAN CANCER",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","OVARIAN NEOPLASMS MALIGNANT (EXCL GERM CELL)","OVARIAN CANCER METASTATIC",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","OVARIAN NEOPLASMS MALIGNANT (EXCL GERM CELL)","",3,1,2599,2623,2602,2624,5226,0.1,0,0.1,3,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","UTERINE NEOPLASMS MALIGNANT NEC","UTERINE CANCER",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","UTERINE NEOPLASMS MALIGNANT NEC","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","VAGINAL NEOPLASMS MALIGNANT","VAGINAL CANCER",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","VAGINAL NEOPLASMS MALIGNANT","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS FEMALE MALIGNANT AND UNSPECIFIED","","",4,5,2598,2619,2602,2624,5226,0.2,0.2,0,0.8,1.4
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE BENIGN","PROSTATIC NEOPLASMS BENIGN","BENIGN NEOPLASM OF PROSTATE",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE BENIGN","PROSTATIC NEOPLASMS BENIGN","PROSTATIC ADENOMA",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE BENIGN","PROSTATIC NEOPLASMS BENIGN","",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE BENIGN","REPRODUCTIVE NEOPLASMS MALE BENIGN NEC","BENIGN NEOPLASM OF SCROTUM",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE BENIGN","REPRODUCTIVE NEOPLASMS MALE BENIGN NEC","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE BENIGN","","",2,3,2600,2621,2602,2624,5226,0.1,0.1,0,0.7,1.2
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE MALIGNANT AND UNSPECIFIED","PROSTATIC NEOPLASMS MALIGNANT","PROSTATE CANCER",7,4,2595,2620,2602,2624,5226,0.3,0.2,0.1,1.8,1.8
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE MALIGNANT AND UNSPECIFIED","PROSTATIC NEOPLASMS MALIGNANT","PROSTATE CANCER METASTATIC",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE MALIGNANT AND UNSPECIFIED","PROSTATIC NEOPLASMS MALIGNANT","",9,5,2593,2619,2602,2624,5226,0.3,0.2,0.2,1.8,2.1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","REPRODUCTIVE NEOPLASMS MALE MALIGNANT AND UNSPECIFIED","","",9,5,2593,2619,2602,2624,5226,0.3,0.2,0.2,1.8,2.1
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","RESPIRATORY AND MEDIASTINAL NEOPLASMS MALIGNANT AND UNSPECIFIED","NON-SMALL CELL NEOPLASMS MALIGNANT OF THE RESPIRATORY TRACT CELL TYPE SPECIFIED","LUNG ADENOCARCINOMA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
